id,gender,major,admission_type,admission_group,admission_score,credits_sem5,credits_sem6,credits_sem7,credits_sem8,failed_sem5,failed_sem6,failed_sem7,failed_sem8,warn_sem5,warn_sem6,warn_sem7,warn_sem8,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,gpa_sem6,gpa_sem7,gpa_sem8,target
SV00715,Nam,Khoa học máy tính,ĐGNL,A00,20.62,71,85,100,101,0,0,0,0,0,0,0,0,2.88,3.55,3.19,3.15,3.17,3.07,3.35,0,1
SV00716,Nam,"Kỹ thuật điện, điện tử",THPT,X06,26.58,74,89,104,105,0,0,0,0,0,0,0,0,3.06,3.28,3.3,4,4,4,3.59,0,1
SV00717,Nữ,Marketing CLC,THPT,A01,23.88,69,83,97,98,0,0,0,0,0,0,0,0,3.33,3.01,2.49,2.52,2.89,2.92,2.85,0,1
SV00718,Nữ,Marketing,ĐGTD,X26,20.94,69,84,99,100,0,0,0,0,0,0,0,0,2.92,3.1,2.68,2.98,3.19,3.49,3.66,0,1
SV00719,Nam,Công nghệ thông tin CLC,THPT,A00,26.34,65,77,89,91,0,0,0,0,0,0,0,0,2.74,2.98,2.54,2.19,2.03,2.13,2.25,0.24,1
SV00720,Nam,Kế toán,ĐGNL,A00,20.44,56,68,80,82,0,0,0,0,0,0,0,0,1.91,2.22,2.02,2.1,1.9,2.18,2.28,0.3,0
SV00721,Nữ,An toàn thông tin CLC,ĐGTD,X06,20.44,75,90,105,106,0,0,0,0,0,0,0,0,3.59,3.75,3.62,4,3.93,3.99,3.88,0,1
SV00722,Nam,Khoa học máy tính,THPT,X26,26.88,73,88,103,104,0,0,0,0,0,0,0,0,2.98,3.04,3.36,3.52,3.53,3.83,4,0,1
SV00723,Nam,Kỹ thuật điện tử viễn thông,ĐGTD,X26,19.87,56,65,73,75,0,0,0,1,0,0,0,0,1.89,1.95,2.3,2.17,2.12,1.75,1.48,0.12,1
SV00724,Nữ,An toàn thông tin CLC,ĐGNL,A00,18.95,70,85,100,101,0,0,0,0,0,0,0,0,2.68,3.14,3.3,3.09,2.93,3.29,3.59,0,1
SV00725,Nữ,"Kỹ thuật điện, điện tử",ĐGTD,X26,20.82,62,76,90,92,0,0,0,0,0,0,0,0,2.03,2.33,2.11,2.22,2.93,3.12,3.01,0.3,0
SV00726,Nữ,An toàn thông tin CLC,THPT,A01,26.39,63,76,88,89,0,0,0,0,2,4,4,4,2.48,2.15,2.34,2.64,2.59,2.51,2.29,0,1
SV00727,Nữ,Truyền thông đa phương tiện,THPT,A01,25.72,70,85,100,101,0,0,0,0,0,0,0,0,2.78,2.55,3.05,3.18,3.34,3.59,3.8,0,1
SV00728,Nam,An toàn thông tin,ĐGNL,A00,20.5,70,83,96,97,0,0,0,0,0,0,0,0,2.84,2.79,2.92,3.03,2.95,2.64,2.7,0,1
SV00729,Nữ,Marketing,ĐGTD,X06,19.11,33,42,51,52,3,3,3,3,0,0,0,0,1.26,1.28,1.42,1.96,1.88,2,2.05,0.18,0
SV00730,Nam,Kế toán CLC,Xét tuyển thẳng,A00,0,54,63,72,73,0,0,0,0,0,0,0,0,2.32,2.14,2.11,1.64,1.89,1.72,1.73,0,1
SV00731,Nam,Công nghệ đa phương tiện,THPT,A00,25.6,63,77,92,94,0,0,0,0,0,0,0,0,2.33,2.28,2.3,2.44,2.82,3.02,3.28,0.24,1
SV00732,Nữ,Logistics và quản trị chuỗi cung ứng,THPT,D01,24.9,73,88,103,104,0,0,0,0,0,0,0,0,3.16,3.17,3.44,3.73,3.91,3.57,3.38,0,1
SV00733,Nam,Khoa học máy tính,THPT,X06,27.82,73,88,103,104,0,0,0,0,0,0,0,0,3.19,3.21,3.51,3.86,4,4,3.76,0,0
SV00734,Nữ,Công nghệ đa phương tiện,ĐGNL,X26,20.07,63,77,91,92,0,0,0,0,0,0,0,0,2.52,2.13,2.08,2.43,2.56,3.09,3.15,0,1
SV00735,Nam,Công nghệ thông tin,ĐGTD,X06,19.19,65,78,92,93,0,0,0,0,0,0,0,0,2.64,2.67,2.37,2.67,2.56,2.42,2.76,0,0
SV00736,Nữ,Truyền thông đa phương tiện,ĐGNL,A01,20.99,70,85,100,102,0,0,0,0,0,0,0,0,2.81,2.74,2.75,2.75,3.09,3.5,3.61,0.24,0
SV00737,Nữ,Công nghệ đa phương tiện,THPT,A01,24.58,73,88,103,104,0,0,0,0,0,0,0,0,3.14,3.1,3.32,3.77,4,4,4,0,0
SV00738,Nam,Công nghệ thông tin UDU,Xét tuyển thẳng,X06,0,62,76,90,92,0,0,0,0,0,0,0,0,1.89,2.32,2.45,2.59,2.74,2.8,2.84,0.3,0
SV00739,Nữ,Công nghệ đa phương tiện,THPT,X26,26.71,75,90,105,106,0,0,0,0,0,0,0,0,3.61,3.57,3.61,3.41,3.61,3.97,4,0,1
SV00740,Nam,Khoa học máy tính,THPT,A01,25.64,73,88,103,104,0,0,0,0,0,0,0,0,3.18,3.16,3.31,3.41,3.45,3.5,3.63,0,1
SV00741,Nam,"Kỹ thuật điện, điện tử",THPT,A01,27.7,73,87,101,103,0,0,0,0,0,0,0,0,2.74,3.18,3.88,3.6,3.3,3.09,3.08,0.12,1
SV00742,Nữ,Công nghệ đa phương tiện,THPT,A00,24.79,71,85,99,100,0,0,0,0,0,0,0,0,3.16,3.22,3.38,3.22,3.18,3.2,2.82,0,1
SV00743,Nữ,Kế toán CLC,ĐGNL,A01,20.67,60,70,82,84,0,0,0,0,0,0,0,0,2.01,2.22,2.3,2.48,2.16,1.93,2.17,0.3,0
SV00744,Nữ,Công nghệ thông tin CLC,ĐGNL,A00,21.12,70,85,100,101,0,0,0,0,0,0,0,0,3.19,2.76,2.99,2.79,3.07,3.89,3.34,0,1
SV00745,Nam,"Kỹ thuật điện, điện tử",THPT,X26,27.36,60,72,84,86,0,0,0,0,0,0,0,0,2.18,2.3,2.27,2.33,2.12,2.33,2.11,0.24,1
SV00746,Nam,Công nghệ thông tin UDU,THPT,A01,27.83,68,83,98,100,0,0,0,0,0,0,0,0,2.68,2.35,2.77,2.77,3.39,3.72,3.54,0.24,1
SV00747,Nam,Marketing CLC,THPT,X06,24.53,70,84,99,101,0,0,0,0,0,0,0,0,2.64,3.04,3.17,3.24,3.21,3.21,3.56,0.12,0
SV00748,Nữ,Công nghệ thông tin Việt - Nhật,ĐGNL,X26,19.46,56,68,80,81,0,0,0,0,0,0,0,0,2.45,2.33,2.21,1.88,1.71,2.11,2.07,0,0
SV00749,Nữ,Công nghệ thông tin Việt - Nhật,THPT,A01,25.66,56,66,74,75,0,0,0,1,0,0,1,1,1.93,2.09,2.07,1.97,2.04,1.93,1.42,0,1
SV00750,Nữ,An toàn thông tin CLC,THPT,A01,26.58,40,48,58,60,1,2,2,2,0,0,0,0,1.87,1.81,1.59,1.24,1.43,1.98,2.05,0.3,0
SV00751,Nam,Báo chí,THPT,X26,24.25,71,85,98,99,0,0,0,0,0,0,0,0,3.02,3.02,3.26,3.43,2.7,2.86,2.63,0,1
SV00752,Nam,An toàn thông tin CLC,ĐGNL,A01,20.39,67,81,94,95,0,0,0,0,0,0,0,0,2.68,2.8,2.41,2.6,2.82,2.85,2.65,0,1
SV00753,Nữ,An toàn thông tin,THPT,X06,27.34,69,81,94,96,0,0,0,0,0,0,2,2,2.81,2.45,2.74,2.72,2.71,2.31,2.41,0.24,1
SV00754,Nữ,Khoa học máy tính,THPT,A01,27.42,64,76,88,90,0,0,0,0,0,0,0,0,2.34,2.49,2.53,2.39,2.62,2.21,2.32,0.24,1
SV00755,Nam,Marketing CLC,THPT,A00,25.26,64,77,90,92,0,0,0,0,0,0,0,0,2.47,2.58,2.53,2.39,2.33,2.49,2.43,0.3,0
SV00756,Nữ,Logistics và quản trị chuỗi cung ứng,THPT,X26,25.86,74,89,104,105,0,0,0,0,0,0,0,0,3.73,3.74,3.42,3.1,3.32,3.32,3.56,0,1
SV00757,Nam,Công nghệ đa phương tiện,THPT,A01,23.33,67,81,95,97,0,0,0,0,0,0,0,0,2.85,2.84,2.67,2.59,2.43,2.95,2.95,0.24,0
SV00758,Nam,Công nghệ thông tin UDU,THPT,X26,26.15,63,76,89,91,0,0,0,0,0,0,0,0,2.59,2.34,2.31,2.6,2.49,2.41,2.47,0.24,1
SV00759,Nam,An toàn thông tin CLC,ĐGNL,A01,21.22,65,77,89,91,0,0,0,0,0,0,0,0,2.34,2.44,2.63,2.82,2.56,2.34,2.08,0.3,0
SV00760,Nam,Công nghệ đa phương tiện,THPT,X06,24.28,69,83,98,100,0,0,0,0,0,0,0,0,2.87,2.96,3,2.38,2.91,2.83,3.36,0.24,0
SV00761,Nam,Công nghệ thông tin,THPT,X06,26.11,59,67,74,75,0,0,1,1,0,0,0,0,2.71,2.18,2.29,2.03,1.79,1.46,1.56,0,1
SV00762,Nữ,Marketing CLC,Xét tuyển thẳng,X06,0,68,80,93,94,0,0,0,0,0,0,0,0,2.88,2.73,2.81,2.51,2.44,2.33,2.47,0,1
SV00763,Nữ,Báo chí,THPT,D01,24.8,69,83,97,99,0,0,0,0,0,0,0,0,2.86,2.67,2.94,2.95,2.89,2.73,2.73,0.24,1
SV00764,Nữ,Khoa học máy tính,THPT,X06,26.48,72,87,102,104,0,0,0,0,0,0,0,0,2.77,2.83,2.78,3.42,3.76,3.6,3.55,0.12,0
SV00765,Nam,Công nghệ thông tin UDU,THPT,X26,27.2,71,85,98,99,0,0,0,0,0,0,0,0,2.95,2.8,2.93,3.31,3,2.74,2.64,0,0
SV00766,Nam,"Kỹ thuật điện, điện tử",THPT,A01,26.29,74,88,103,104,0,0,0,0,0,0,0,0,3.13,3.4,3.66,3.61,3.56,3.22,3.43,0,0
SV00767,Nam,Kế toán CLC,THPT,A00,25.95,71,85,100,102,0,0,0,0,0,0,0,0,3.22,3.19,3.17,3.23,3.48,3.13,3.33,0.12,1
SV00768,Nữ,Marketing,ĐGTD,A01,19.41,55,68,82,83,0,0,0,0,0,0,0,0,2.22,1.71,1.7,2.08,2.52,2.63,3.14,0,0
SV00769,Nam,An toàn thông tin CLC,THPT,A00,26.66,67,80,92,93,0,0,0,0,2,2,2,2,2.98,2.89,2.78,2.63,2.14,2.48,2.34,0,1
SV00770,Nữ,Công nghệ thông tin UDU,ĐGNL,A01,19.84,67,81,94,95,0,0,0,0,0,0,0,0,2.31,2.28,2.74,3.29,2.89,2.82,2.58,0,1
SV00771,Nữ,Kế toán CLC,Xét tuyển thẳng,A00,0,61,75,89,90,0,0,0,0,0,0,0,0,2.35,2.21,2.25,2.15,2.57,2.73,2.92,0,1
SV00772,Nữ,Báo chí,THPT,A01,25.57,66,79,93,95,0,0,0,0,0,0,0,0,2.17,2.71,3.06,2.62,2.56,2.4,2.85,0.3,0
SV00773,Nam,Trí tuệ nhân tạo,ĐGNL,X26,21.13,34,36,37,38,3,5,7,9,0,0,0,0,1.93,1.96,1.33,0.95,0.86,0.98,0.51,0,0
SV00774,Nữ,Truyền thông đa phương tiện,THPT,D01,23.8,71,86,100,102,0,0,0,0,0,0,0,0,3.06,2.71,2.79,2.83,3.28,3.24,3.22,0.12,1
SV00775,Nam,Kỹ thuật điện tử viễn thông,THPT,X26,26.49,65,79,92,93,0,0,0,0,0,0,0,0,2.54,2.51,2.41,2.4,2.63,2.79,2.62,0,1
SV00776,Nam,Báo chí,ĐGTD,A01,20.56,71,85,99,100,0,0,0,0,0,0,0,0,3.27,3.08,3.14,3.11,3.11,2.73,3.1,0,1
SV00777,Nữ,Logistics và quản trị chuỗi cung ứng,THPT,X06,25.83,73,88,103,104,0,0,0,0,0,0,0,0,3.34,3.21,3.07,3.4,3.66,3.74,3.95,0,0
SV00778,Nam,An toàn thông tin CLC,Xét tuyển thẳng,A00,0,61,74,87,88,0,0,0,0,0,0,0,0,2.25,2.1,2.35,2.19,2.59,2.53,2.55,0,1
SV00779,Nữ,Công nghệ thông tin CLC,THPT,A01,26.83,56,69,82,84,0,0,0,0,0,0,0,0,2.02,1.96,1.98,2.22,2.07,2.36,2.38,0.3,0
SV00780,Nam,Kỹ thuật điện tử viễn thông,THPT,A01,25.63,72,86,99,100,0,0,0,0,0,0,0,0,2.82,3.29,3.27,3.23,3.21,2.9,2.66,0,0
SV00781,Nữ,Kỹ thuật điện tử viễn thông,THPT,A01,26.56,63,78,92,94,0,0,0,0,2,4,6,6,2.26,2.27,2.17,2.5,3.02,3.36,3.16,0.3,0
SV00782,Nữ,Kế toán CLC,THPT,D01,24.8,75,90,105,106,0,0,0,0,0,0,0,0,3.59,3.67,3.62,3.82,4,3.88,3.95,0,1
SV00783,Nam,An toàn thông tin CLC,THPT,X06,27.93,60,72,83,84,0,0,0,0,0,0,0,0,2.52,2.54,2.28,2.05,1.93,2.07,2.01,0,0
SV00784,Nữ,An toàn thông tin CLC,THPT,X06,27.08,64,78,92,94,0,0,0,0,0,0,0,0,2.47,2.21,2.33,2.64,2.76,2.85,3.02,0.3,0
SV00785,Nam,Marketing,THPT,X26,24.68,74,89,104,105,0,0,0,0,0,0,0,0,3.14,3.93,3.92,3.91,4,4,4,0,1
SV00786,Nữ,Kế toán,THPT,X26,25.3,74,89,104,105,0,0,0,0,0,0,0,0,3.17,3.83,4,3.73,3.82,3.52,3.85,0,1
SV00787,Nữ,Trí tuệ nhân tạo,Xét tuyển thẳng,X06,0,60,72,84,85,0,0,0,0,0,0,0,0,2.28,2.08,1.96,2.36,2.4,2.28,2.02,0,1
SV00788,Nữ,Truyền thông đa phương tiện,THPT,X06,25.51,68,82,96,97,0,0,0,0,0,0,0,0,2.54,2.59,2.85,2.73,3.14,2.98,2.94,0,1
SV00789,Nữ,Marketing CLC,THPT,D01,24.93,75,90,105,106,0,0,0,0,0,0,0,0,3.3,3.85,3.43,3.36,3.7,3.36,3.52,0,1
SV00790,Nam,Trí tuệ nhân tạo,ĐGNL,X26,20.4,71,86,101,103,0,0,0,0,0,0,0,0,2.55,2.71,3.17,3.67,3.68,3.57,3.36,0.12,1
SV00791,Nữ,An toàn thông tin,ĐGNL,A01,19.74,60,74,88,89,0,0,0,0,0,0,0,0,2.24,2.2,2.24,2.14,2.23,2.89,2.88,0,1
SV00792,Nữ,Marketing,ĐGTD,A01,20.71,73,87,100,102,0,0,0,0,0,0,0,0,2.89,2.97,3.35,3.41,3.37,2.94,2.55,0.12,1
SV00793,Nam,Công nghệ đa phương tiện,ĐGTD,A00,19.7,69,82,96,97,0,0,0,0,0,0,0,0,2.85,2.53,2.87,2.89,2.85,2.66,2.84,0,1
SV00794,Nam,"Kỹ thuật điện, điện tử",THPT,X26,26.92,70,85,100,101,0,0,0,0,0,0,0,0,2.67,2.99,3.1,3.06,3.24,3.26,3.38,0,1
SV00795,Nữ,Logistics và quản trị chuỗi cung ứng,THPT,A00,25.68,75,90,105,106,0,0,0,0,0,0,0,0,3.71,3.58,3.99,3.96,4,4,4,0,1
SV00796,Nam,Công nghệ thông tin Việt - Nhật,ĐGNL,X26,21.23,74,89,104,105,0,0,0,0,0,0,0,0,3.14,3.62,3.58,3.61,3.5,3.43,3.88,0,1
SV00797,Nữ,Báo chí,THPT,A01,26.24,72,87,102,103,0,0,0,0,0,0,0,0,2.67,3.09,3.27,3.82,3.72,3.78,3.63,0,1
SV00798,Nữ,Marketing,ĐGNL,A00,18.99,62,74,86,87,0,0,0,0,0,0,0,0,2.08,2.27,2.37,2.38,2.3,2.1,2.3,0,1
SV00799,Nam,Công nghệ thông tin Việt - Nhật,THPT,A00,27.22,74,89,104,105,0,0,0,0,0,0,0,0,3.21,3.74,4,3.64,3.53,3.65,3.66,0,1
SV00800,Nam,Logistics và quản trị chuỗi cung ứng,ĐGTD,X26,20.68,73,88,102,103,0,0,0,0,0,0,0,0,2.89,2.9,3.4,3.36,3.67,3.37,3.14,0,1
SV00801,Nam,Trí tuệ nhân tạo,ĐGNL,X26,20.82,68,82,96,97,0,0,0,0,0,0,0,0,3.13,2.91,2.94,2.62,2.59,2.82,2.73,0,1
SV00802,Nam,Công nghệ thông tin Việt - Nhật,THPT,A01,25.17,66,79,91,92,0,0,0,0,0,0,0,0,2.44,2.3,2.76,2.8,2.57,2.51,2.13,0,0
SV00803,Nữ,Marketing CLC,THPT,X06,23.91,75,90,105,106,0,0,0,0,0,0,0,0,3.28,3.26,3.75,3.75,3.76,3.94,3.29,0,0
SV00804,Nam,Khoa học máy tính,Xét tuyển thẳng,A00,0,64,77,90,92,0,0,0,0,0,0,0,0,2.01,2.4,2.67,2.4,2.73,2.69,2.6,0.24,1
SV00805,Nữ,Công nghệ đa phương tiện,ĐGNL,D01,20.22,70,85,100,102,0,0,0,0,0,0,0,0,2.45,2.85,2.96,3.03,3.27,3.57,3.78,0.12,1
SV00806,Nữ,"Kỹ thuật điện, điện tử",ĐGTD,X06,19.08,73,88,103,104,0,0,0,0,0,0,0,0,2.92,2.98,3.31,3.3,3.33,3.78,4,0,1
SV00807,Nữ,Marketing CLC,ĐGTD,A00,20.67,67,81,95,97,0,0,0,0,0,0,0,0,2.25,2.63,2.85,2.95,3.01,3.11,3.13,0.24,0
SV00808,Nữ,An toàn thông tin,THPT,X06,25.36,69,84,99,101,0,0,0,0,0,0,0,0,2.67,2.76,2.68,2.93,3.27,3.53,3.48,0.12,0
SV00809,Nam,Logistics và quản trị chuỗi cung ứng,THPT,A01,26.28,49,63,78,80,0,0,0,0,0,0,2,2,1.88,1.59,1.78,1.84,2.62,3.19,3.39,0.3,0
SV00810,Nữ,Báo chí,THPT,X26,24.4,63,71,79,80,0,0,0,1,0,0,0,0,2.87,2.64,2.23,2.03,2.04,1.53,1.42,0,0
SV00811,Nam,Trí tuệ nhân tạo,ĐGNL,X26,19.96,67,81,95,96,0,0,0,0,0,0,0,0,2.65,2.51,2.44,2.89,3.08,2.96,2.96,0,1
SV00812,Nam,Kỹ thuật điện tử viễn thông,ĐGNL,A00,20.17,63,75,87,88,0,0,0,0,0,0,0,0,2.47,2.29,2.57,2.48,2.23,2.24,2.29,0,1
SV00813,Nữ,Truyền thông đa phương tiện,THPT,X26,25.33,73,88,103,104,0,0,0,0,0,0,0,0,2.96,3.19,3.33,3.9,4,4,4,0,1
SV00814,Nam,Công nghệ thông tin Việt - Nhật,Xét tuyển thẳng,A00,0,64,77,89,90,0,0,0,0,0,0,0,0,2.31,2.57,2.45,2.5,2.36,2.48,2.33,0,1
SV00815,Nam,"Kỹ thuật điện, điện tử",THPT,X06,25.94,63,72,81,82,0,0,0,0,0,0,0,0,3.01,2.99,2.53,2.19,1.92,1.72,1.84,0,0
SV00816,Nữ,Kỹ thuật điện tử viễn thông,ĐGNL,X06,20.62,73,88,103,104,0,0,0,0,0,0,0,0,2.9,3.11,3.4,3.57,3.64,3.94,4,0,1
SV00817,Nam,Trí tuệ nhân tạo,THPT,A00,26.7,63,77,90,92,0,0,0,0,0,0,2,2,2.75,2.18,2.13,2.07,2.5,2.92,2.57,0.12,0
SV00818,Nam,An toàn thông tin,THPT,A01,26.01,17,18,19,20,7,9,11,13,3,3,3,3,1.38,0.99,0.72,0.48,0.05,0.23,0.42,0,1
SV00819,Nam,Kế toán CLC,THPT,A00,23.65,66,78,90,91,0,0,0,0,0,0,0,0,2.64,2.65,2.66,3.11,2.42,2.2,2.22,0,0
SV00820,Nữ,Báo chí,ĐGNL,X26,19.31,65,78,91,92,0,0,0,0,0,0,0,0,2.62,2.61,2.46,2.5,2.68,2.64,2.54,0,1
SV00821,Nam,Trí tuệ nhân tạo,ĐGNL,X06,20.26,52,64,77,78,0,0,0,0,0,0,0,0,2.2,1.78,1.92,1.82,2.16,2.33,2.64,0,1
SV00822,Nữ,Kế toán CLC,THPT,X06,24.27,41,52,63,65,1,1,1,1,0,0,0,0,1.8,1.51,1.36,1.57,1.96,2.05,2.02,0.3,0
SV00823,Nữ,An toàn thông tin CLC,THPT,A00,25.87,60,69,79,81,0,0,0,0,0,0,0,0,2.85,2.43,2.04,2.19,1.84,1.87,1.99,0.3,0
SV00824,Nam,Kế toán CLC,ĐGNL,X26,20.08,68,82,96,97,0,0,0,0,0,0,0,0,2.68,2.61,2.84,2.93,2.79,2.82,2.94,0,1
SV00825,Nam,Kế toán CLC,THPT,A00,24.78,74,89,103,104,0,0,0,0,0,0,0,0,3.23,3.55,3.42,3.31,3.27,3.25,3.02,0,1
SV00826,Nam,An toàn thông tin,ĐGNL,A00,21.76,72,86,100,101,0,0,0,0,0,0,0,0,3.09,3.04,3.22,3.29,3.49,3.18,3.16,0,1
SV00827,Nữ,Truyền thông đa phương tiện,THPT,D01,24.68,64,76,89,90,0,0,0,0,0,0,0,0,3.04,2.91,2.3,2.05,2.05,2.09,2.53,0,0
SV00828,Nam,Khoa học máy tính,ĐGTD,X06,19.58,70,83,97,98,0,0,0,0,0,0,0,0,2.75,2.76,3.05,2.93,2.91,2.66,3.03,0,1
SV00829,Nam,Kỹ thuật điện tử viễn thông,ĐGNL,X26,20.67,56,68,80,82,0,0,0,0,0,0,0,0,1.94,1.93,2.08,2.03,2.04,2.02,2.18,0.3,0
SV00830,Nữ,Trí tuệ nhân tạo,THPT,A01,27.47,64,77,90,92,0,0,0,0,0,0,0,0,2.66,2.34,2.38,2.36,2.41,2.48,2.69,0.24,1
SV00831,Nam,Công nghệ thông tin CLC,ĐGNL,A01,21.17,68,81,93,94,0,0,0,0,0,0,0,0,2.96,2.92,2.8,2.56,2.43,2.45,2.28,0,1
SV00832,Nam,Công nghệ thông tin CLC,THPT,A01,27.62,58,67,76,77,0,0,0,0,1,1,1,1,2.39,2,2.22,2.13,1.94,1.68,1.81,0,0
SV00833,Nam,Marketing,ĐGTD,X26,20.45,66,81,95,96,0,0,0,0,0,0,0,0,2.48,2.44,2.73,2.3,2.81,3.44,2.78,0,0
SV00834,Nam,An toàn thông tin CLC,ĐGNL,A00,19.18,47,56,65,67,0,0,0,0,0,0,0,0,1.79,1.75,1.66,1.89,1.88,1.67,1.65,0.24,1
SV00835,Nam,Kỹ thuật điện tử viễn thông,THPT,X26,27.91,60,73,86,88,0,0,0,0,0,0,0,0,2.29,1.9,2.41,2.27,2.38,2.42,2.64,0.3,0
SV00836,Nam,Công nghệ đa phương tiện,ĐGNL,X26,18.75,52,60,70,73,0,0,0,0,0,0,0,0,2.55,2.19,1.86,1.78,1.86,1.57,1.91,0.42,0
SV00837,Nữ,"Kỹ thuật điện, điện tử",THPT,A00,26.17,75,90,105,106,0,0,0,0,0,0,0,0,3.52,3.99,3.95,4,3.71,3.89,3.78,0,1
SV00838,Nam,Công nghệ thông tin,ĐGTD,X26,20.59,66,80,94,95,0,0,0,0,0,0,0,0,2.65,2.55,2.49,2.75,2.57,3.02,2.71,0,1
SV00839,Nam,Trí tuệ nhân tạo,ĐGTD,A01,19.87,63,77,91,92,0,0,0,0,0,0,0,0,2.37,2.39,2.29,2.22,2.44,2.84,3.15,0,1
SV00840,Nam,Khoa học máy tính,ĐGNL,A01,21.18,64,76,85,86,0,0,0,0,0,0,0,0,2.83,2.65,2.43,2.16,2.07,2.15,1.69,0,1
SV00841,Nam,Công nghệ thông tin Việt - Nhật,THPT,X26,26.45,75,89,104,105,0,0,0,0,0,0,0,0,3.53,3.83,3.71,3.38,3.51,2.95,3.25,0,1
SV00842,Nam,Kế toán CLC,ĐGNL,X06,19.88,71,84,98,99,0,0,0,0,0,0,0,0,3.24,2.83,3.08,3.07,3.01,2.69,2.86,0,0
SV00843,Nam,Khoa học máy tính,THPT,X26,26.26,74,89,104,105,0,0,0,0,0,0,0,0,3.62,3.89,3.77,3.54,3.21,3.6,3.43,0,1
SV00844,Nam,Trí tuệ nhân tạo,THPT,A00,25.55,70,84,99,101,0,0,0,0,0,0,0,0,2.81,2.92,2.86,3.05,3.06,3.11,3.3,0.24,0
SV00845,Nam,Trí tuệ nhân tạo,ĐGTD,A00,19.88,66,79,93,94,0,0,0,0,0,0,0,0,2.45,2.62,2.62,2.76,2.67,2.39,2.84,0,1
SV00846,Nữ,Trí tuệ nhân tạo,THPT,A00,27.12,70,84,99,101,0,0,0,0,0,0,0,0,2.99,2.91,2.85,3.22,3.15,3.01,3.5,0.12,0
SV00847,Nữ,An toàn thông tin CLC,THPT,A01,26.58,75,90,105,106,0,0,0,0,0,0,0,0,3.63,3.3,3.45,3.98,4,3.95,3.68,0,1
SV00848,Nam,Trí tuệ nhân tạo,THPT,X06,26.57,65,79,93,95,0,0,0,0,0,0,0,0,2.39,2.39,2.1,2.51,2.94,3.07,2.86,0.3,0
SV00849,Nam,"Kỹ thuật điện, điện tử",Xét tuyển thẳng,X06,0,15,16,17,18,7,9,11,13,0,0,0,0,1.34,0.96,0.3,0.1,0,0,0,0,0
SV00850,Nữ,Kế toán,ĐGTD,X06,20.42,67,81,95,97,0,0,0,0,0,0,0,0,2.52,2.36,2.4,2.9,2.95,3.19,2.87,0.3,0
SV00851,Nữ,Báo chí,THPT,A01,24.69,65,78,92,94,0,0,0,0,0,0,0,0,2.12,2.41,2.4,2.57,2.76,2.66,2.96,0.24,1
SV00852,Nữ,"Kỹ thuật điện, điện tử",THPT,X26,28.42,75,89,103,104,0,0,0,0,0,0,0,0,3.33,3.26,3.36,3.27,3.3,3.05,3.13,0,1
SV00853,Nam,Báo chí,ĐGTD,X06,18.9,60,72,86,88,0,0,0,0,0,0,0,0,2.16,2.17,2.22,2.09,2.2,2.08,2.75,0.3,0
SV00854,Nam,Công nghệ thông tin CLC,THPT,X26,26.7,53,59,65,67,0,1,2,3,0,0,0,0,2.32,2.63,2.16,1.54,1.46,1.25,1.4,0.3,0
SV00855,Nam,Công nghệ thông tin Việt - Nhật,Xét tuyển thẳng,A01,0,45,55,67,69,0,0,0,0,0,0,0,0,1.79,1.52,1.64,1.67,2.01,1.96,2.33,0.3,0
SV00856,Nữ,Kỹ thuật điện tử viễn thông,ĐGTD,A00,20.6,73,88,103,104,0,0,0,0,0,0,0,0,3.24,3.07,3.27,3.28,3.21,3.39,3.34,0,0
SV00857,Nam,Công nghệ thông tin CLC,ĐGNL,X06,20.52,51,63,76,78,1,0,0,0,0,0,0,0,1.45,1.67,2,2.49,2.51,2.32,2.36,0.24,1
SV00858,Nam,An toàn thông tin,THPT,A00,27.67,72,87,102,103,0,0,0,0,0,0,0,0,2.69,3.12,3.7,3.84,3.86,3.55,3.96,0,1
SV00859,Nữ,Truyền thông đa phương tiện,ĐGNL,A00,18.99,64,77,90,91,0,0,0,0,0,0,1,2,2.42,2.56,2.43,2.49,2.15,2.44,2.43,0,1
SV00860,Nam,"Kỹ thuật điện, điện tử",Xét tuyển thẳng,X06,0,52,61,70,71,0,0,0,0,0,0,0,0,2.05,2.04,1.76,1.97,1.77,1.67,1.69,0,0
SV00861,Nữ,Báo chí,THPT,X06,26.53,62,75,88,89,0,0,0,0,0,0,0,0,2.28,2.25,2.46,2.39,2.35,2.41,2.4,0,0
SV00862,Nam,Khoa học máy tính,ĐGTD,X26,20.76,65,78,91,92,0,0,0,0,0,0,0,0,2.61,2.88,2.64,2.57,2.24,2.5,2.49,0,0
SV00863,Nam,An toàn thông tin CLC,THPT,X26,27.28,61,73,85,86,0,0,0,0,0,0,0,0,2.93,2.65,2.42,2.07,1.82,2.18,2.02,0,0
SV00864,Nữ,Công nghệ đa phương tiện,Xét tuyển thẳng,A00,0,52,65,79,80,0,0,0,0,0,0,0,0,1.96,2.17,1.93,1.96,1.99,2.6,2.77,0,1
SV00865,Nam,Kỹ thuật điện tử viễn thông,ĐGNL,A00,19.89,71,84,97,98,0,0,0,0,0,0,0,0,2.84,3.4,3.01,2.82,2.78,2.69,2.63,0,0
SV00866,Nam,Truyền thông đa phương tiện,THPT,X06,26.67,71,85,98,100,0,0,0,0,0,0,0,0,3.28,2.95,2.92,3.2,3.21,2.98,2.67,0.12,1
